Time,Height,SoilTemp
2019-09-06 17:45:00,150.0,16.16
2019-09-06 18:00:00,150.0,16.14
2019-09-06 18:15:00,150.0,16.12
2019-09-06 18:30:00,150.0,16.09
2019-09-06 18:45:00,150.0,16.06
2019-09-06 19:00:00,150.0,16.03
2019-09-06 19:15:00,150.0,15.99
2019-09-06 19:30:00,150.0,15.96
2019-09-06 19:45:00,150.0,15.92
2019-09-06 20:00:00,150.0,16.14
2019-09-06 20:15:00,150.0,15.92
2019-09-06 20:30:00,150.0,15.87
2019-09-06 20:45:00,150.0,15.82
2019-09-06 21:00:00,150.0,15.79
2019-09-06 21:15:00,150.0,15.77
2019-09-06 21:30:00,150.0,15.74
2019-09-06 21:45:00,150.0,15.7
2019-09-06 22:00:00,150.0,15.67
2019-09-06 22:15:00,150.0,15.64
2019-09-06 22:30:00,150.0,15.61
2019-09-06 22:45:00,150.0,15.62
2019-09-06 23:00:00,150.0,15.8
2019-09-06 23:15:00,150.0,15.58
2019-09-06 23:30:00,150.0,15.51
2019-09-06 23:45:00,150.0,15.48
2019-09-07 00:00:00,150.0,15.45
2019-09-07 00:15:00,150.0,15.41
2019-09-07 00:30:00,150.0,15.39
2019-09-07 00:45:00,150.0,15.37
2019-09-07 01:00:00,150.0,15.35
2019-09-07 01:15:00,150.0,15.33
2019-09-07 01:30:00,150.0,15.3
2019-09-07 01:45:00,150.0,15.27
2019-09-07 02:00:00,150.0,15.46
2019-09-07 02:15:00,150.0,15.26
2019-09-07 02:30:00,150.0,15.21
2019-09-07 02:45:00,150.0,15.19
2019-09-07 03:00:00,150.0,15.16
2019-09-07 03:15:00,150.0,15.14
2019-09-07 03:30:00,150.0,15.11
2019-09-07 03:45:00,150.0,15.05
2019-09-07 04:00:00,150.0,15.01
2019-09-07 04:15:00,150.0,14.99
2019-09-07 04:30:00,150.0,14.94
2019-09-07 04:45:00,150.0,14.9
2019-09-07 05:00:00,150.0,15.16
2019-09-07 05:15:00,150.0,14.97
2019-09-07 05:30:00,150.0,14.95
2019-09-07 05:45:00,150.0,14.92
2019-09-07 06:00:00,150.0,14.9
2019-09-07 06:15:00,150.0,14.88
2019-09-07 06:30:00,150.0,14.86
2019-09-07 06:45:00,150.0,14.83
2019-09-07 07:00:00,150.0,14.76
2019-09-07 07:15:00,150.0,14.73
2019-09-07 07:30:00,150.0,14.72
2019-09-07 07:45:00,150.0,14.68
2019-09-07 08:00:00,150.0,14.89
2019-09-07 08:15:00,150.0,14.72
2019-09-07 08:30:00,150.0,14.69
2019-09-07 08:45:00,150.0,14.65
2019-09-07 09:00:00,150.0,14.62
2019-09-07 09:15:00,150.0,14.61
2019-09-07 09:30:00,150.0,14.59
2019-09-07 09:45:00,150.0,14.55
2019-09-07 10:00:00,150.0,14.51
2019-09-07 10:15:00,150.0,14.49
2019-09-07 10:30:00,150.0,14.49
2019-09-07 10:45:00,150.0,14.48
2019-09-07 11:00:00,150.0,14.75
2019-09-07 11:15:00,150.0,14.61
2019-09-07 11:30:00,150.0,14.61
2019-09-07 11:45:00,150.0,14.62
2019-09-07 12:00:00,150.0,14.59
2019-09-07 12:15:00,150.0,14.61
2019-09-07 12:30:00,150.0,14.65
2019-09-07 12:45:00,150.0,14.7
2019-09-07 13:00:00,150.0,14.72
2019-09-07 13:15:00,150.0,14.74
2019-09-07 13:30:00,150.0,14.81
2019-09-07 13:45:00,150.0,14.88
2019-09-07 14:00:00,150.0,15.18
2019-09-07 14:15:00,150.0,15.08
2019-09-07 14:30:00,150.0,15.14
2019-09-07 14:45:00,150.0,15.2
2019-09-07 15:00:00,150.0,15.26
2019-09-07 15:15:00,150.0,15.28
2019-09-07 15:30:00,150.0,15.29
2019-09-07 15:45:00,150.0,15.29
2019-09-07 16:00:00,150.0,15.32
2019-09-07 16:15:00,150.0,15.43
2019-09-07 16:30:00,150.0,15.49
2019-09-07 16:45:00,150.0,15.53
2019-09-07 17:00:00,150.0,15.79
2019-09-07 17:15:00,150.0,15.62
2019-09-07 17:30:00,150.0,15.55
2019-09-07 17:45:00,150.0,15.48
2019-09-07 18:00:00,150.0,15.45
2019-09-07 18:15:00,150.0,15.46
2019-09-07 18:30:00,150.0,15.5
2019-09-07 18:45:00,150.0,15.48
2019-09-07 19:00:00,150.0,15.46
2019-09-07 19:15:00,150.0,15.43
2019-09-07 19:30:00,150.0,15.4
2019-09-07 19:45:00,150.0,15.38
2019-09-07 20:00:00,150.0,15.53
2019-09-07 20:15:00,150.0,15.26
2019-09-07 20:30:00,150.0,15.2
2019-09-07 20:45:00,150.0,15.17
2019-09-07 21:00:00,150.0,15.12
2019-09-07 21:15:00,150.0,15.08
2019-09-07 21:30:00,150.0,15.03
2019-09-07 21:45:00,150.0,14.96
2019-09-07 22:00:00,150.0,14.86
2019-09-07 22:15:00,150.0,14.8
2019-09-07 22:30:00,150.0,14.77
2019-09-07 22:45:00,150.0,14.73
2019-09-07 23:00:00,150.0,14.89
2019-09-07 23:15:00,150.0,14.65
2019-09-07 23:30:00,150.0,14.61
2019-09-07 23:45:00,150.0,14.57
2019-09-08 00:00:00,150.0,14.52
2019-09-08 00:15:00,150.0,14.48
2019-09-08 00:30:00,150.0,14.44
2019-09-08 00:45:00,150.0,14.4
2019-09-08 01:00:00,150.0,14.34
2019-09-08 01:15:00,150.0,14.24
2019-09-08 01:30:00,150.0,14.2
2019-09-08 01:45:00,150.0,14.18
2019-09-08 02:00:00,150.0,14.35
2019-09-08 02:15:00,150.0,14.12
2019-09-08 02:30:00,150.0,14.05
2019-09-08 02:45:00,150.0,14.0
2019-09-08 03:00:00,150.0,13.96
2019-09-08 03:15:00,150.0,13.9
2019-09-08 03:30:00,150.0,13.8
2019-09-08 03:45:00,150.0,13.76
2019-09-08 04:00:00,150.0,13.74
2019-09-08 04:15:00,150.0,13.66
2019-09-08 04:30:00,150.0,13.61
2019-09-08 04:45:00,150.0,13.58
2019-09-08 05:00:00,150.0,13.77
2019-09-08 05:15:00,150.0,13.55
2019-09-08 05:30:00,150.0,13.45
2019-09-08 05:45:00,150.0,13.37
2019-09-08 06:00:00,150.0,13.34
2019-09-08 06:15:00,150.0,13.3
2019-09-08 06:30:00,150.0,13.25
2019-09-08 06:45:00,150.0,13.22
2019-09-08 07:00:00,150.0,13.16
2019-09-08 07:15:00,150.0,13.11
2019-09-08 07:30:00,150.0,13.1
2019-09-08 07:45:00,150.0,13.08
2019-09-08 08:00:00,150.0,13.28
2019-09-08 08:15:00,150.0,13.08
2019-09-08 08:30:00,150.0,13.01
2019-09-08 08:45:00,150.0,13.0
2019-09-08 09:00:00,150.0,12.99
2019-09-08 09:15:00,150.0,12.97
2019-09-08 09:30:00,150.0,12.94
2019-09-08 09:45:00,150.0,12.91
2019-09-08 10:00:00,150.0,12.93
2019-09-08 10:15:00,150.0,12.9
2019-09-08 10:30:00,150.0,12.92
2019-09-08 10:45:00,150.0,12.95
2019-09-08 11:00:00,150.0,13.21
2019-09-08 11:15:00,150.0,13.03
2019-09-08 11:30:00,150.0,13.01
2019-09-08 11:45:00,150.0,13.01
2019-09-08 12:00:00,150.0,13.01
2019-09-08 12:15:00,150.0,13.05
2019-09-08 12:30:00,150.0,13.14
2019-09-08 12:45:00,150.0,13.25
2019-09-08 13:00:00,150.0,13.37
2019-09-08 13:15:00,150.0,13.49
2019-09-08 13:30:00,150.0,13.58
2019-09-08 13:45:00,150.0,13.69
2019-09-08 14:00:00,150.0,14.03
2019-09-08 14:15:00,150.0,14.03
2019-09-08 14:30:00,150.0,14.17
2019-09-08 14:45:00,150.0,14.34
2019-09-08 15:00:00,150.0,14.47
2019-09-08 15:15:00,150.0,14.57
2019-09-08 15:30:00,150.0,14.64
2019-09-08 15:45:00,150.0,14.73
2019-09-08 16:00:00,150.0,14.86
2019-09-08 16:15:00,150.0,14.98
2019-09-08 16:30:00,150.0,15.05
2019-09-08 16:45:00,150.0,15.09
2019-09-08 17:00:00,150.0,15.26
2019-09-08 17:15:00,150.0,15.07
2019-09-08 17:30:00,150.0,15.08
2019-09-08 17:45:00,150.0,15.11
2019-09-08 18:00:00,150.0,15.16
2019-09-08 18:15:00,150.0,15.16
2019-09-08 18:30:00,150.0,15.17
2019-09-08 18:45:00,150.0,15.11
2019-09-08 19:00:00,150.0,15.01
2019-09-08 19:15:00,150.0,14.97
2019-09-08 19:30:00,150.0,14.96
2019-09-08 19:45:00,150.0,14.98
2019-09-08 20:00:00,150.0,15.21
2019-09-08 20:15:00,150.0,15.01
2019-09-08 20:30:00,150.0,14.95
2019-09-08 20:45:00,150.0,14.87
2019-09-08 21:00:00,150.0,14.82
2019-09-08 21:15:00,150.0,14.77
2019-09-08 21:30:00,150.0,14.74
2019-09-08 21:45:00,150.0,14.68
2019-09-08 22:00:00,150.0,14.64
2019-09-08 22:15:00,150.0,14.6
2019-09-08 22:30:00,150.0,14.58
2019-09-08 22:45:00,150.0,14.57
2019-09-08 23:00:00,150.0,14.81
2019-09-08 23:15:00,150.0,14.63
2019-09-08 23:30:00,150.0,14.59
2019-09-08 23:45:00,150.0,14.56
2019-09-09 00:00:00,150.0,14.54
2019-09-09 00:15:00,150.0,14.52
2019-09-09 00:30:00,150.0,14.47
2019-09-09 00:45:00,150.0,14.43
2019-09-09 01:00:00,150.0,14.39
2019-09-09 01:15:00,150.0,14.36
2019-09-09 01:30:00,150.0,14.34
2019-09-09 01:45:00,150.0,14.32
2019-09-09 02:00:00,150.0,14.51
2019-09-09 02:15:00,150.0,14.32
2019-09-09 02:30:00,150.0,14.25
2019-09-09 02:45:00,150.0,14.22
2019-09-09 03:00:00,150.0,14.19
2019-09-09 03:15:00,150.0,14.19
2019-09-09 03:30:00,150.0,14.18
2019-09-09 03:45:00,150.0,14.18
2019-09-09 04:00:00,150.0,14.17
2019-09-09 04:15:00,150.0,14.15
2019-09-09 04:30:00,150.0,14.13
2019-09-09 04:45:00,150.0,14.12
2019-09-09 05:00:00,150.0,14.32
2019-09-09 05:15:00,150.0,14.12
2019-09-09 05:30:00,150.0,14.1
2019-09-09 05:45:00,150.0,14.07
2019-09-09 06:00:00,150.0,14.04
2019-09-09 06:15:00,150.0,13.97
2019-09-09 06:30:00,150.0,13.91
2019-09-09 06:45:00,150.0,13.86
2019-09-09 07:00:00,150.0,13.85
2019-09-09 07:15:00,150.0,13.85
2019-09-09 07:30:00,150.0,13.86
2019-09-09 07:45:00,150.0,13.87
2019-09-09 08:00:00,150.0,14.13
2019-09-09 08:15:00,150.0,13.97
2019-09-09 08:30:00,150.0,13.95
2019-09-09 08:45:00,150.0,13.95
2019-09-09 09:00:00,150.0,13.96
2019-09-09 09:15:00,150.0,13.96
2019-09-09 09:30:00,150.0,13.98
2019-09-09 09:45:00,150.0,14.01
2019-09-09 10:00:00,150.0,14.04
2019-09-09 10:15:00,150.0,14.08
2019-09-09 10:30:00,150.0,14.12
2019-09-09 10:45:00,150.0,14.15
2019-09-09 11:00:00,150.0,14.43
2019-09-09 11:15:00,150.0,14.31
2019-09-09 11:30:00,150.0,14.35
2019-09-09 11:45:00,150.0,14.41
2019-09-09 12:00:00,150.0,14.47
2019-09-09 12:15:00,150.0,14.54
2019-09-09 12:30:00,150.0,14.59
2019-09-09 12:45:00,150.0,14.64
2019-09-09 13:00:00,150.0,14.7
2019-09-09 13:15:00,150.0,14.75
2019-09-09 13:30:00,150.0,14.82
2019-09-09 13:45:00,150.0,14.85
2019-09-09 14:00:00,150.0,15.11
2019-09-09 14:15:00,150.0,14.97
2019-09-09 14:30:00,150.0,15.02
2019-09-09 14:45:00,150.0,15.09
2019-09-09 15:00:00,150.0,15.22
2019-09-09 15:15:00,150.0,15.32
2019-09-09 15:30:00,150.0,15.39
2019-09-09 15:45:00,150.0,15.44
2019-09-09 16:00:00,150.0,15.47
2019-09-09 16:15:00,150.0,15.49
2019-09-09 16:30:00,150.0,15.53
2019-09-09 16:45:00,150.0,15.58
2019-09-09 17:00:00,150.0,15.88
2019-09-09 17:15:00,150.0,15.75
2019-09-09 17:30:00,150.0,15.71
2019-09-09 17:45:00,150.0,15.63
2019-09-09 18:00:00,150.0,15.59
2019-09-09 18:15:00,150.0,15.56
2019-09-09 18:30:00,150.0,15.55
2019-09-09 18:45:00,150.0,15.58
2019-09-09 19:00:00,150.0,15.56
2019-09-09 19:15:00,150.0,15.53
2019-09-09 19:30:00,150.0,15.48
2019-09-09 19:45:00,150.0,15.41
2019-09-09 20:00:00,150.0,15.55
2019-09-09 20:15:00,150.0,15.28
2019-09-09 20:30:00,150.0,15.21
2019-09-09 20:45:00,150.0,15.16
2019-09-09 21:00:00,150.0,15.15
2019-09-09 21:15:00,150.0,15.18
2019-09-09 21:30:00,150.0,15.14
2019-09-09 21:45:00,150.0,15.11
2019-09-09 22:00:00,150.0,15.06
2019-09-09 22:15:00,150.0,15.02
2019-09-09 22:30:00,150.0,14.99
2019-09-09 22:45:00,150.0,14.95
2019-09-09 23:00:00,150.0,15.14
2019-09-09 23:15:00,150.0,14.92
2019-09-09 23:30:00,150.0,14.86
2019-09-09 23:45:00,150.0,14.8
2019-09-10 00:00:00,150.0,14.76
2019-09-10 00:15:00,150.0,14.72
2019-09-10 00:30:00,150.0,14.68
2019-09-10 00:45:00,150.0,14.65
2019-09-10 01:00:00,150.0,14.61
2019-09-10 01:15:00,150.0,14.58
2019-09-10 01:30:00,150.0,14.54
2019-09-10 01:45:00,150.0,14.52
2019-09-10 02:00:00,150.0,14.72
2019-09-10 02:15:00,150.0,14.52
2019-09-10 02:30:00,150.0,14.48
2019-09-10 02:45:00,150.0,14.44
2019-09-10 03:00:00,150.0,14.42
2019-09-10 03:15:00,150.0,14.4
2019-09-10 03:30:00,150.0,14.38
2019-09-10 03:45:00,150.0,14.37
2019-09-10 04:00:00,150.0,14.35
2019-09-10 04:15:00,150.0,14.34
2019-09-10 04:30:00,150.0,14.3
2019-09-10 04:45:00,150.0,14.28
2019-09-10 05:00:00,150.0,14.47
2019-09-10 05:15:00,150.0,14.27
2019-09-10 05:30:00,150.0,14.22
2019-09-10 05:45:00,150.0,14.19
2019-09-10 06:00:00,150.0,14.15
2019-09-10 06:15:00,150.0,14.12
2019-09-10 06:30:00,150.0,14.08
2019-09-10 06:45:00,150.0,14.05
2019-09-10 07:00:00,150.0,14.0
2019-09-10 07:15:00,150.0,13.97
2019-09-10 07:30:00,150.0,13.95
2019-09-10 07:45:00,150.0,13.93
2019-09-10 08:00:00,150.0,14.15
2019-09-10 08:15:00,150.0,13.96
2019-09-10 08:30:00,150.0,13.94
2019-09-10 08:45:00,150.0,13.95
2019-09-10 09:00:00,150.0,13.93
2019-09-10 09:15:00,150.0,13.96
2019-09-10 09:30:00,150.0,13.98
2019-09-10 09:45:00,150.0,13.98
2019-09-10 10:00:00,150.0,14.04
2019-09-10 10:15:00,150.0,14.08
2019-09-10 10:30:00,150.0,14.12
2019-09-10 10:45:00,150.0,14.17
2019-09-10 11:00:00,150.0,14.44
2019-09-10 11:15:00,150.0,14.29
2019-09-10 11:30:00,150.0,14.32
2019-09-10 11:45:00,150.0,14.34
2019-09-10 12:00:00,150.0,14.39
2019-09-10 12:15:00,150.0,14.47
2019-09-10 12:30:00,150.0,14.56
2019-09-10 12:45:00,150.0,14.68
2019-09-10 13:00:00,150.0,14.78
2019-09-10 13:15:00,150.0,14.86
2019-09-10 13:30:00,150.0,14.93
2019-09-10 13:45:00,150.0,14.98
2019-09-10 14:00:00,150.0,15.27
2019-09-10 14:15:00,150.0,15.17
2019-09-10 14:30:00,150.0,15.22
2019-09-10 14:45:00,150.0,15.29
2019-09-10 15:00:00,150.0,15.43
2019-09-10 15:15:00,150.0,15.59
2019-09-10 15:30:00,150.0,15.65
2019-09-10 15:45:00,150.0,15.71
2019-09-10 16:00:00,150.0,15.74
2019-09-10 16:15:00,150.0,15.74
2019-09-10 16:30:00,150.0,15.76
2019-09-10 16:45:00,150.0,15.79
2019-09-10 17:00:00,150.0,16.11
2019-09-10 17:15:00,150.0,15.96
2019-09-10 17:30:00,150.0,15.94
2019-09-10 17:45:00,150.0,15.89
2019-09-10 18:00:00,150.0,15.83
2019-09-10 18:15:00,150.0,15.79
2019-09-10 18:30:00,150.0,15.78
2019-09-10 18:45:00,150.0,15.81
2019-09-10 19:00:00,150.0,15.84
2019-09-10 19:15:00,150.0,15.81
2019-09-10 19:30:00,150.0,15.78
2019-09-10 19:45:00,150.0,15.74
2019-09-10 20:00:00,150.0,15.91
2019-09-10 20:15:00,150.0,15.68
2019-09-10 20:30:00,150.0,15.57
2019-09-10 20:45:00,150.0,15.51
2019-09-10 21:00:00,150.0,15.44
2019-09-10 21:15:00,150.0,15.39
2019-09-10 21:30:00,150.0,15.35
2019-09-10 21:45:00,150.0,15.31
2019-09-10 22:00:00,150.0,15.3
2019-09-10 22:15:00,150.0,15.29
2019-09-10 22:30:00,150.0,15.27
2019-09-10 22:45:00,150.0,15.27
2019-09-10 23:00:00,150.0,15.45
2019-09-10 23:15:00,150.0,15.25
2019-09-10 23:30:00,150.0,15.19
2019-09-10 23:45:00,150.0,15.15
2019-09-11 00:00:00,150.0,15.11
2019-09-11 00:15:00,150.0,15.08
2019-09-11 00:30:00,150.0,15.04
2019-09-11 00:45:00,150.0,15.03
2019-09-11 01:00:00,150.0,15.01
2019-09-11 01:15:00,150.0,14.98
2019-09-11 01:30:00,150.0,14.95
2019-09-11 01:45:00,150.0,14.93
2019-09-11 02:00:00,150.0,15.15
2019-09-11 02:15:00,150.0,14.95
2019-09-11 02:30:00,150.0,14.92
2019-09-11 02:45:00,150.0,14.91
2019-09-11 03:00:00,150.0,14.89
2019-09-11 03:15:00,150.0,14.89
2019-09-11 03:30:00,150.0,14.89
2019-09-11 03:45:00,150.0,14.9
2019-09-11 04:00:00,150.0,14.91
2019-09-11 04:15:00,150.0,14.92
2019-09-11 04:30:00,150.0,14.93
2019-09-11 04:45:00,150.0,14.94
2019-09-11 05:00:00,150.0,15.2
2019-09-11 05:15:00,150.0,15.04
2019-09-11 05:30:00,150.0,15.03
2019-09-11 05:45:00,150.0,15.03
2019-09-11 06:00:00,150.0,15.05
2019-09-11 06:15:00,150.0,15.05
2019-09-11 06:30:00,150.0,15.06
2019-09-11 06:45:00,150.0,15.04
2019-09-11 07:00:00,150.0,15.04
2019-09-11 07:15:00,150.0,15.01
2019-09-11 07:30:00,150.0,15.03
2019-09-11 07:45:00,150.0,15.04
2019-09-11 08:00:00,150.0,15.32
2019-09-11 08:15:00,150.0,15.13
2019-09-11 08:30:00,150.0,15.14
2019-09-11 08:45:00,150.0,15.14
2019-09-11 09:00:00,150.0,15.15
2019-09-11 09:15:00,150.0,15.17
2019-09-11 09:30:00,150.0,15.18
2019-09-11 09:45:00,150.0,15.19
2019-09-11 10:00:00,150.0,15.19
2019-09-11 10:15:00,150.0,15.2
2019-09-11 10:30:00,150.0,15.19
2019-09-11 10:45:00,150.0,15.19
2019-09-11 11:00:00,150.0,15.41
2019-09-11 11:15:00,150.0,15.22
2019-09-11 11:30:00,150.0,15.16
2019-09-11 11:45:00,150.0,15.14
2019-09-11 12:00:00,150.0,15.13
2019-09-11 12:15:00,150.0,15.13
2019-09-11 12:30:00,150.0,15.16
2019-09-11 12:45:00,150.0,15.23
2019-09-11 13:00:00,150.0,15.36
2019-09-11 13:15:00,150.0,15.39
2019-09-11 13:30:00,150.0,15.42
2019-09-11 13:45:00,150.0,15.43
2019-09-11 14:00:00,150.0,15.64
2019-09-11 14:15:00,150.0,15.44
2019-09-11 14:30:00,150.0,15.43
2019-09-11 14:45:00,150.0,15.49
2019-09-11 15:00:00,150.0,15.6
2019-09-11 15:15:00,150.0,15.63
2019-09-11 15:30:00,150.0,15.64
2019-09-11 15:45:00,150.0,15.63
2019-09-11 16:00:00,150.0,15.6
2019-09-11 16:15:00,150.0,15.63
2019-09-11 16:30:00,150.0,15.71
2019-09-11 16:45:00,150.0,15.77
2019-09-11 17:00:00,150.0,15.98
2019-09-11 17:15:00,150.0,15.76
2019-09-11 17:30:00,150.0,15.72
2019-09-11 17:45:00,150.0,15.72
2019-09-11 18:00:00,150.0,15.82
2019-09-11 18:15:00,150.0,15.81
2019-09-11 18:30:00,150.0,15.79
2019-09-11 18:45:00,150.0,15.74
2019-09-11 19:00:00,150.0,15.67
2019-09-11 19:15:00,150.0,15.63
2019-09-11 19:30:00,150.0,15.61
2019-09-11 19:45:00,150.0,15.65
2019-09-11 20:00:00,150.0,15.89
2019-09-11 20:15:00,150.0,15.72
2019-09-11 20:30:00,150.0,15.66
2019-09-11 20:45:00,150.0,15.62
2019-09-11 21:00:00,150.0,15.59
2019-09-11 21:15:00,150.0,15.55
2019-09-11 21:30:00,150.0,15.49
2019-09-11 21:45:00,150.0,15.46
2019-09-11 22:00:00,150.0,15.42
2019-09-11 22:15:00,150.0,15.38
2019-09-11 22:30:00,150.0,15.36
2019-09-11 22:45:00,150.0,15.32
2019-09-11 23:00:00,150.0,15.54
2019-09-11 23:15:00,150.0,15.34
2019-09-11 23:30:00,150.0,15.3
2019-09-11 23:45:00,150.0,15.3
2019-07-18 00:00:00,250.0,17.58
2019-07-18 00:15:00,250.0,17.58
2019-07-18 00:30:00,250.0,17.58
2019-07-18 00:45:00,250.0,17.61
2019-07-18 01:00:00,250.0,17.62
2019-07-18 01:15:00,250.0,17.63
2019-07-18 01:30:00,250.0,17.62
2019-07-18 01:45:00,250.0,17.61
2019-07-18 02:00:00,250.0,17.71
2019-07-18 02:15:00,250.0,17.61
2019-07-18 02:30:00,250.0,17.59
2019-07-18 02:45:00,250.0,17.55
2019-07-18 03:00:00,250.0,17.54
2019-07-18 03:15:00,250.0,17.54
2019-07-18 03:30:00,250.0,17.53
2019-07-18 03:45:00,250.0,17.52
2019-07-18 04:00:00,250.0,17.51
2019-07-18 04:15:00,250.0,17.49
2019-07-18 04:30:00,250.0,17.48
2019-07-18 04:45:00,250.0,17.48
2019-07-18 05:00:00,250.0,17.61
2019-07-18 05:15:00,250.0,17.51
2019-07-18 05:30:00,250.0,17.5
2019-07-18 05:45:00,250.0,17.48
2019-07-18 06:00:00,250.0,17.49
2019-07-18 06:15:00,250.0,17.48
2019-07-18 06:30:00,250.0,17.48
2019-07-18 06:45:00,250.0,17.48
2019-07-18 07:00:00,250.0,17.45
2019-07-18 07:15:00,250.0,17.44
2019-07-18 07:30:00,250.0,17.42
2019-07-18 07:45:00,250.0,17.41
2019-07-18 08:00:00,250.0,17.51
2019-07-18 08:15:00,250.0,17.39
2019-07-18 08:30:00,250.0,17.37
2019-07-18 08:45:00,250.0,17.34
2019-07-18 09:00:00,250.0,17.32
2019-07-18 09:15:00,250.0,17.29
2019-07-18 09:30:00,250.0,17.28
2019-07-18 09:45:00,250.0,17.26
2019-07-18 10:00:00,250.0,17.25
2019-07-18 10:15:00,250.0,17.26
2019-07-18 10:30:00,250.0,17.26
2019-07-18 10:45:00,250.0,17.25
2019-07-18 11:00:00,250.0,17.37
2019-07-18 11:15:00,250.0,17.28
2019-07-18 11:30:00,250.0,17.25
2019-07-18 11:45:00,250.0,17.25
2019-07-18 12:00:00,250.0,17.24
2019-07-18 12:15:00,250.0,17.24
2019-07-18 12:30:00,250.0,17.23
2019-07-18 12:45:00,250.0,17.22
2019-07-18 13:00:00,250.0,17.2
2019-07-18 13:15:00,250.0,17.19
2019-07-18 13:30:00,250.0,17.17
2019-07-18 13:45:00,250.0,17.17
2019-07-18 14:00:00,250.0,17.29
2019-07-18 14:15:00,250.0,17.2
2019-07-18 14:30:00,250.0,17.19
2019-07-18 14:45:00,250.0,17.19
2019-07-18 15:00:00,250.0,17.19
2019-07-18 15:15:00,250.0,17.18
2019-07-18 15:30:00,250.0,17.18
2019-07-18 15:45:00,250.0,17.19
2019-07-18 16:00:00,250.0,17.2
2019-07-18 16:15:00,250.0,17.2
2019-07-18 16:30:00,250.0,17.21
2019-07-18 16:45:00,250.0,17.22
2019-07-18 17:00:00,250.0,17.34
2019-07-18 17:15:00,250.0,17.25
2019-07-18 17:30:00,250.0,17.25
2019-07-18 17:45:00,250.0,17.27
2019-07-18 18:00:00,250.0,17.26
2019-07-18 18:15:00,250.0,17.26
2019-07-18 18:30:00,250.0,17.26
2019-07-18 18:45:00,250.0,17.28
2019-07-18 19:00:00,250.0,17.28
2019-07-18 19:15:00,250.0,17.29
2019-07-18 19:30:00,250.0,17.3
2019-07-18 19:45:00,250.0,17.31
2019-07-18 20:00:00,250.0,17.43
2019-07-18 20:15:00,250.0,17.34
2019-07-18 20:30:00,250.0,17.34
2019-07-18 20:45:00,250.0,17.34
2019-07-18 21:00:00,250.0,17.34
2019-07-18 21:15:00,250.0,17.33
2019-07-18 21:30:00,250.0,17.34
2019-07-18 21:45:00,250.0,17.34
2019-07-18 22:00:00,250.0,17.34
2019-07-18 22:15:00,250.0,17.34
2019-07-18 22:30:00,250.0,17.34
2019-07-18 22:45:00,250.0,17.34
2019-07-18 23:00:00,250.0,17.47
2019-07-18 23:15:00,250.0,17.36
2019-07-18 23:30:00,250.0,17.35
2019-07-18 23:45:00,250.0,17.34
2019-07-19 00:00:00,250.0,17.34
2019-07-19 00:15:00,250.0,17.34
2019-07-19 00:30:00,250.0,17.33
2019-07-19 00:45:00,250.0,17.33
2019-07-19 01:00:00,250.0,17.32
2019-07-19 01:15:00,250.0,17.32
2019-07-19 01:30:00,250.0,17.32
2019-07-19 01:45:00,250.0,17.32
2019-07-19 02:00:00,250.0,17.44
2019-07-19 02:15:00,250.0,17.34
2019-07-19 02:30:00,250.0,17.32
2019-07-19 02:45:00,250.0,17.31
2019-07-19 03:00:00,250.0,17.31
2019-07-19 03:15:00,250.0,17.31
2019-07-19 03:30:00,250.0,17.28
2019-07-19 03:45:00,250.0,17.27
2019-07-19 04:00:00,250.0,17.27
2019-07-19 04:15:00,250.0,17.27
2019-07-19 04:30:00,250.0,17.27
2019-07-19 04:45:00,250.0,17.23
2019-07-19 05:00:00,250.0,17.34
2019-07-19 05:15:00,250.0,17.24
2019-07-19 05:30:00,250.0,17.22
2019-07-19 05:45:00,250.0,17.22
2019-07-19 06:00:00,250.0,17.21
2019-07-19 06:15:00,250.0,17.2
2019-07-19 06:30:00,250.0,17.19
2019-07-19 06:45:00,250.0,17.19
2019-07-19 07:00:00,250.0,17.15
2019-07-19 07:15:00,250.0,17.14
2019-07-19 07:30:00,250.0,17.13
2019-07-19 07:45:00,250.0,17.12
2019-07-19 08:00:00,250.0,17.23
2019-07-19 08:15:00,250.0,17.13
2019-07-19 08:30:00,250.0,17.11
2019-07-19 08:45:00,250.0,17.1
2019-07-19 09:00:00,250.0,17.1
2019-07-19 09:15:00,250.0,17.09
2019-07-19 09:30:00,250.0,17.09
2019-07-19 09:45:00,250.0,17.08
2019-07-19 10:00:00,250.0,17.08
2019-07-19 10:15:00,250.0,17.08
2019-07-19 10:30:00,250.0,17.08
2019-07-19 10:45:00,250.0,17.08
2019-07-19 11:00:00,250.0,17.23
2019-07-19 11:15:00,250.0,17.14
2019-07-19 11:30:00,250.0,17.14
2019-07-19 11:45:00,250.0,17.13
2019-07-19 12:00:00,250.0,17.1
2019-07-19 12:15:00,250.0,17.1
2019-07-19 12:30:00,250.0,17.12
2019-07-19 12:45:00,250.0,17.15
2019-07-19 13:00:00,250.0,17.14
2019-07-19 13:15:00,250.0,17.12
2019-07-19 13:30:00,250.0,17.11
2019-07-19 13:45:00,250.0,17.15
2019-07-19 14:00:00,250.0,17.26
2019-07-19 14:15:00,250.0,17.19
2019-07-19 14:30:00,250.0,17.2
2019-07-19 14:45:00,250.0,17.21
2019-07-19 15:00:00,250.0,17.19
2019-07-19 15:15:00,250.0,17.23
2019-07-19 15:30:00,250.0,17.24
2019-07-19 15:45:00,250.0,17.23
2019-07-19 16:00:00,250.0,17.27
